,sensor [Auto],,,,
05/22/26 12:54:38.194,"7320","1006","23.9","52.1",
05/22/26 12:54:43.477,"7960","1006","23.9","52.2",
05/22/26 12:54:48.771,"8850","1006","24","52.4",
05/22/26 12:54:54.017,"9950","1006","23.9","52.2",
05/22/26 12:54:59.311,"11330","1006","23.9","52.2",
05/22/26 12:55:04.570,"12480","1006","24","52.2",
05/22/26 12:55:09.804,"13820","1006","24","52.2",
05/22/26 12:55:15.205,"14960","1006","23.9","52.1",
05/22/26 12:55:20.479,"15920","1006","23.9","52.1",
05/22/26 12:55:25.743,"16900","1006","23.9","52.1",
05/22/26 12:55:31.091,"17840","1006","23.9","52.1",
05/22/26 12:55:36.381,"18760","1006","23.9","52.4",
05/22/26 12:55:41.678,"19370","1006","24","52.2",
05/22/26 12:55:47.024,"20000","1006","24","52.2",
05/22/26 12:55:52.328,"20560","1006","23.9","52.2",
05/22/26 12:55:57.635,"21100","1006","24","52",
05/22/26 12:56:02.939,"21380","1006","24","52",
05/22/26 12:56:08.288,"21790","1006","24","51.9",
05/22/26 12:56:13.599,"22270","1006","24","52.3",
05/22/26 12:56:18.937,"22700","1006","24","52.6",
05/22/26 12:56:24.198,"23020","1006","24","52.7",
05/22/26 12:56:29.512,"23520","1006","24","52.8",
05/22/26 12:56:34.838,"23750","1006","24","52.8",
05/22/26 12:56:40.122,"23960","1006","24","52.7",
05/22/26 12:56:45.448,"24240","1006","24","52.6",
05/22/26 12:56:50.776,"24630","1006","24","52.5",
05/22/26 12:56:56.104,"24930","1006","24","52.7",
05/22/26 12:57:01.439,"25150","1006","24","52.9",
05/22/26 12:57:06.812,"25420","1006","24","52.9",
05/22/26 12:57:12.148,"25550","1006","24","53",
05/22/26 12:57:17.498,"25930","1006","24","52.8",
05/22/26 12:57:22.911,"26020","1006","24","52.9",
05/22/26 12:57:28.283,"26250","1006","24","52.8",
05/22/26 12:57:33.652,"26540","1006","24","52.9",
05/22/26 12:57:39.002,"26600","1006","24","52.8",
05/22/26 12:57:44.365,"26700","1006","24","52.6",
05/22/26 12:57:49.699,"26960","1006","24","52.6",
05/22/26 12:57:55.063,"27290","1006","24","52.7",
05/22/26 12:58:00.467,"27390","1006","24","52.6",
05/22/26 12:58:05.816,"27580","1006","24","52.6",
05/22/26 12:58:11.204,"27550","1006","24","52.6",
05/22/26 12:58:16.584,"27680","1006","23.9","52.4",
05/22/26 12:58:22.002,"27880","1006","23.9","52.7",
05/22/26 12:58:27.417,"28230","1006","23.9","52.8",
05/22/26 12:58:32.803,"28640","1006","24","52.5",
05/22/26 12:58:38.188,"28540","1006","23.9","52.2",
05/22/26 12:58:43.627,"28670","1006","23.9","52.1",
05/22/26 12:58:49.061,"28740","1006","23.9","52",
05/22/26 12:58:54.450,"28980","1006","23.9","52",
05/22/26 12:58:59.882,"29090","1006","23.9","52.6",
05/22/26 12:59:05.317,"29190","1006","23.9","52.8",
05/22/26 12:59:10.745,"29400","1006","23.9","52.7",
05/22/26 12:59:16.182,"29640","1006","23.9","52.6",
05/22/26 12:59:21.621,"29570","1006","23.9","52.8",
05/22/26 12:59:27.074,"29820","1006","23.9","52.9",
05/22/26 12:59:32.529,"29780","1006","24","52.9",
05/22/26 12:59:37.966,"29710","1006","24","52.8",
05/22/26 12:59:43.420,"29820","1006","24","52.6",
05/22/26 12:59:48.881,"30030","1006","24","52.8",
05/22/26 12:59:54.325,"30100","1006","24","52.6",
05/22/26 12:59:59.757,"30210","1006","24","52.4",
05/22/26 13:00:05.228,"30240","1006","24","52.5",
05/22/26 13:00:10.694,"30570","1006","24","52.4",
05/22/26 13:00:16.179,"30750","1006","24","52.5",
05/22/26 13:00:21.651,"30720","1006","23.9","52.5",
05/22/26 13:00:27.124,"30790","1006","23.9","52.4",
05/22/26 13:00:32.569,"30820","1006","24","52.4",
05/22/26 13:00:37.999,"30930","1006","23.9","52.3",
05/22/26 13:00:43.434,"31150","1006","23.9","52.4",
05/22/26 13:00:48.892,"31260","1006","24","52.3",
05/22/26 13:00:54.422,"31370","1006","24","52.4",
05/22/26 13:00:59.903,"31370","1006","23.9","52.4",
05/22/26 13:01:05.371,"31520","1006","23.9","52.4",
05/22/26 13:01:10.846,"31410","1006","23.9","52.2",
05/22/26 13:01:16.338,"31450","1006","23.9","52.2",
05/22/26 13:01:21.836,"31700","1006","23.9","52.5",
05/22/26 13:01:27.385,"31740","1006","23.9","52.4",
05/22/26 13:01:32.893,"31920","1006","23.9","52.4",
05/22/26 13:01:38.461,"32040","1006","23.9","52.6",
05/22/26 13:01:44.531,"32040","1006","23.9","53",
05/22/26 13:01:50.136,"32070","1006","24","53.3",
05/22/26 13:01:55.759,"32150","1006","24","53.4",
05/22/26 13:02:01.406,"32150","1006","24","53.5",
05/22/26 13:02:06.921,"32110","1006","24","53.2",
05/22/26 13:02:12.570,"32370","1006","24","52.6",
05/22/26 13:02:18.261,"32450","1006","24","52.6",
05/22/26 13:02:23.918,"32600","1006","24","53.1",
05/22/26 13:02:29.425,"32830","1006","24","53.7",
05/22/26 13:02:34.965,"32800","1006","24","53.2",
05/22/26 13:02:40.506,"32870","1006","24","53.1",
05/22/26 13:02:46.006,"32990","1006","24","52.9",
05/22/26 13:02:51.601,"33110","1006","24","53",
05/22/26 13:02:58.475,"33140","1006","24","52.8",
05/22/26 13:03:04.244,"33220","1006","24","52.8",
05/22/26 13:03:08.629,"33260","1006","24","52.8",
05/22/26 13:03:12.982,"33530","1006","24.1","52.8",
05/22/26 13:03:17.350,"33450","1006","24","52.3",
05/22/26 13:03:21.696,"33610","1006","24","52.4",
05/22/26 13:03:26.070,"33610","1006","24","52.6",
05/22/26 13:03:30.474,"33530","1006","24","52.6",
05/22/26 13:03:34.878,"33770","1006","24","52.5",
05/22/26 13:03:39.292,"33850","1006","24","52.4",
05/22/26 13:03:43.695,"33810","1006","24.1","52.4",
05/22/26 13:03:48.166,"33810","1006","24.1","52.4",
05/22/26 13:03:52.610,"33890","1006","24.1","52.3",
05/22/26 13:03:57.118,"33810","1006","24.1","52.2",
05/22/26 13:04:02.372,"33890","1006","24.1","52.2",
05/22/26 13:04:08.444,"34000","1006","24.1","52.7",
05/22/26 13:04:14.317,"34120","1006","24.1","52.9",
05/22/26 13:04:19.356,"34400","1006","24.1","52.8",
05/22/26 13:04:24.709,"34400","1006","24.2","52.5",
05/22/26 13:04:30.428,"34480","1006","24.1","52.4",
05/22/26 13:04:35.830,"34550","1006","24.1","52.6",
05/22/26 13:04:41.350,"34480","1006","24.1","52.4",
05/22/26 13:04:47.001,"34550","1006","24.1","52.9",
05/22/26 13:04:52.647,"34670","1006","24.1","53",
05/22/26 13:04:58.532,"34440","1006","24.1","52.7",
05/22/26 13:05:04.142,"34550","1006","24.1","52.6",
05/22/26 13:05:09.293,"34550","1006","24.1","52.4",
05/22/26 13:05:14.530,"34630","1006","24.1","52.2",
05/22/26 13:05:19.865,"34870","1006","24.1","52.3",
05/22/26 13:05:25.267,"34870","1006","24.1","52.8",
05/22/26 13:05:30.844,"34990","1006","24.1","52.9",
05/22/26 13:05:36.476,"34950","1006","24.1","52.8",
05/22/26 13:05:42.081,"35030","1006","24.1","52.7",
05/22/26 13:05:47.772,"35360","1006","24.1","52.4",
05/22/26 13:05:53.402,"35280","1006","24.1","52.5",
05/22/26 13:05:59.139,"35240","1006","24.1","52.4",
05/22/26 13:06:04.816,"35400","1006","24.1","52.2",
05/22/26 13:06:10.426,"35400","1006","24.1","52.6",
05/22/26 13:06:16.069,"35530","1006","24.1","52.7",
05/22/26 13:06:21.705,"35730","1006","24.2","52.7",
05/22/26 13:06:27.337,"35730","1006","24.2","52.7",
05/22/26 13:06:32.990,"35730","1006","24.2","52.5",
05/22/26 13:06:38.624,"35770","1006","24.1","52.2",
05/22/26 13:06:44.264,"36060","1006","24.2","52.1",
05/22/26 13:06:49.958,"36020","1006","24.1","52",
05/22/26 13:06:55.614,"36140","1006","24.1","52.4",
05/22/26 13:07:01.370,"35940","1006","24.1","52.6",
05/22/26 13:07:07.194,"36140","1006","24.1","52.7",
05/22/26 13:07:12.939,"36100","1006","24.1","52.7",
05/22/26 13:07:18.857,"36270","1006","24.1","52.7",
05/22/26 13:07:24.605,"36230","1006","24.1","52.8",
05/22/26 13:07:29.130,"36230","1006","24.1","52.7",
05/22/26 13:07:33.652,"36440","1006","24.1","52.6",
05/22/26 13:07:38.133,"36400","1006","24.1","52.6",
05/22/26 13:07:42.594,"36520","1006","24.1","52.7",
05/22/26 13:07:47.059,"36270","1006","24.2","52.8",
05/22/26 13:07:51.576,"36480","1006","24.2","52.8",
05/22/26 13:07:56.658,"36520","1006","24.2","52.6",
05/22/26 13:08:02.785,"36610","1006","24.2","52.5",
05/22/26 13:08:08.888,"36910","1006","24.2","52.4",
05/22/26 13:08:14.974,"37030","1006","24.2","52.6",
05/22/26 13:08:21.120,"36860","1006","24.2","52.5",
05/22/26 13:08:27.151,"36910","1006","24.2","52.3",
05/22/26 13:08:32.854,"37120","1006","24.2","52.2",
05/22/26 13:08:38.749,"37290","1006","24.2","52.2",
05/22/26 13:08:45.049,"37120","1006","24.2","52.2",
05/22/26 13:08:51.645,"37160","1006","24.1","52.2",
05/22/26 13:08:58.155,"37370","1006","24.1","52",
05/22/26 13:09:04.259,"37460","1006","24.1","52.1",
05/22/26 13:09:09.940,"37590","1006","24.1","51.9",
05/22/26 13:09:15.679,"37500","1006","24.1","51.9",
05/22/26 13:09:21.591,"37500","1006","24","52",
05/22/26 13:09:27.602,"37370","1006","24.1","52.1",
05/22/26 13:09:33.803,"37630","1006","24.1","52",
05/22/26 13:09:40.012,"37680","1006","24.1","51.9",
05/22/26 13:09:46.247,"37720","1006","24.1","51.8",
05/22/26 13:09:52.471,"37810","1006","24.1","51.8",
05/22/26 13:09:58.668,"37940","1006","24.1","51.8",
05/22/26 13:10:04.930,"38160","1006","24.1","51.9",
05/22/26 13:10:11.145,"37890","1006","24.1","51.9",
05/22/26 13:10:17.423,"38030","1006","24.2","51.9",
05/22/26 13:10:23.674,"37980","1006","24.2","52",
05/22/26 13:10:29.896,"38070","1006","24.1","51.8",
05/22/26 13:10:36.127,"38240","1006","24.1","51.7",
05/22/26 13:10:42.353,"38240","1006","24.1","51.8",
05/22/26 13:10:48.590,"38460","1006","24.1","51.8",
05/22/26 13:10:54.849,"38380","1006","24.1","51.7",
05/22/26 13:11:01.147,"38460","1006","24.1","52.1",
05/22/26 13:11:07.458,"38460","1006","24.1","52.2",
05/22/26 13:11:13.722,"38240","1006","24.2","52.1",
05/22/26 13:11:19.950,"38380","1006","24.2","52",
05/22/26 13:11:26.163,"38510","1006","24.2","51.9",
05/22/26 13:11:32.425,"38730","1006","24.2","52",
05/22/26 13:11:38.646,"38810","1006","24.2","52.1",
05/22/26 13:11:44.905,"38950","1006","24.2","52",
05/22/26 13:11:51.210,"38900","1006","24.2","52.1",
05/22/26 13:11:57.456,"38900","1006","24.2","52.2",
05/22/26 13:12:03.708,"39040","1006","24.2","52.3",
05/22/26 13:12:09.988,"38900","1006","24.2","52.1",
05/22/26 13:12:16.271,"39080","1006","24.2","52.2",
05/22/26 13:12:22.579,"39040","1006","24.2","52.1",
05/22/26 13:12:28.852,"38900","1006","24.2","52",
05/22/26 13:12:35.110,"39080","1006","24.2","52.4",
05/22/26 13:12:41.402,"39080","1006","24.2","51.8",
05/22/26 13:12:47.700,"39260","1006","24.2","51.7",
05/22/26 13:12:54.002,"39260","1006","24.2","52.1",
05/22/26 13:13:00.342,"39440","1006","24.2","51.8",
05/22/26 13:13:06.933,"39670","1006","24.2","51.7",
05/22/26 13:13:13.272,"39440","1006","24.2","51.8",
05/22/26 13:13:19.597,"39490","1006","24.2","51.8",
05/22/26 13:13:25.913,"39490","1006","24.2","52.6",
05/22/26 13:13:32.231,"39720","1006","24.2","52.5",
05/22/26 13:13:38.582,"39810","1006","24.2","52.2",
05/22/26 13:13:44.864,"39810","1006","24.2","52.3",
05/22/26 13:13:51.197,"39850","1006","24.2","52.3",
05/22/26 13:13:57.634,"39850","1006","24.2","52.3",
05/22/26 13:14:04.051,"40080","1006","24.2","52.1",
05/22/26 13:14:10.656,"40080","1006","24.2","52.1",
05/22/26 13:14:16.983,"39900","1006","24.2","52.1",
05/22/26 13:14:23.383,"40030","1006","24.2","52.1",
05/22/26 13:14:29.754,"39850","1006","24.2","52.2",
05/22/26 13:14:36.075,"40260","1006","24.2","52.4",
05/22/26 13:14:42.424,"40400","1006","24.2","52.8",
05/22/26 13:14:48.793,"40170","1006","24.2","52.9",
05/22/26 13:14:55.116,"40260","1006","24.2","52.8",
05/22/26 13:15:01.485,"40260","1006","24.2","52.6",
05/22/26 13:15:07.839,"40400","1006","24.2","52.5",
05/22/26 13:15:14.222,"40400","1006","24.2","52.1",
05/22/26 13:15:20.576,"40260","1006","24.2","52",
05/22/26 13:15:26.967,"40260","1006","24.2","52.2",
05/22/26 13:15:33.313,"40580","1006","24.2","52.6",
05/22/26 13:15:39.666,"40350","1006","24.2","52.4",
05/22/26 13:15:46.008,"40260","1006","24.2","52.2",
05/22/26 13:15:52.395,"40490","1006","24.2","52.1",
05/22/26 13:15:58.734,"40580","1006","24.2","51.9",
05/22/26 13:16:05.141,"40630","1006","24.2","52.1",
05/22/26 13:16:11.592,"40820","1006","24.2","52.7",
05/22/26 13:16:18.000,"40820","1006","24.2","52.7",
05/22/26 13:16:24.390,"40580","1006","24.2","52.9",
05/22/26 13:16:30.756,"40540","1006","24.2","52.8",
05/22/26 13:16:37.197,"40730","1006","24.2","52.8",
05/22/26 13:16:43.605,"40680","1006","24.2","52.7",
05/22/26 13:16:50.017,"40580","1006","24.2","52.7",
05/22/26 13:16:56.463,"40820","1006","24.2","52.7",
05/22/26 13:17:02.974,"40870","1006","24.2","52.8",
05/22/26 13:17:09.372,"41010","1006","24.2","53.1",
05/22/26 13:17:15.784,"40910","1006","24.2","52.4",
05/22/26 13:17:22.187,"41010","1006","24.2","52",
05/22/26 13:17:28.614,"40960","1006","24.1","52",
05/22/26 13:17:35.027,"41150","1006","24.1","51.9",
05/22/26 13:17:41.471,"41240","1006","24.1","51.7",
05/22/26 13:17:47.932,"41430","1006","24.1","51.7",
05/22/26 13:17:54.380,"41330","1006","24.1","51.7",
05/22/26 13:18:00.905,"41160","1006","24.1","51.7",
05/22/26 13:18:07.343,"41190","1006","24.1","51.6",
05/22/26 13:18:13.861,"41330","1006","24.2","51.7",
05/22/26 13:18:20.333,"41100","1006","24.2","51.7",
05/22/26 13:18:26.790,"41330","1006","24.2","51.8",
05/22/26 13:18:33.253,"41430","1006","24.2","51.6",
05/22/26 13:18:39.689,"41430","1006","24.2","51.7",
05/22/26 13:18:46.180,"41710","1006","24.2","52.7",
05/22/26 13:18:52.624,"41850","1006","24.2","52.4",
05/22/26 13:18:59.109,"41850","1006","24.2","52.5",
05/22/26 13:19:05.576,"41520","1006","24.2","52.2",
05/22/26 13:19:12.084,"41800","1006","24.2","52.1",
05/22/26 13:19:18.719,"41950","1006","24.2","52.1",
05/22/26 13:19:25.279,"41800","1006","24.2","52.2",
05/22/26 13:19:31.748,"41950","1006","24.2","52",
05/22/26 13:19:38.238,"41720","1006","24.2","51.8",
05/22/26 13:19:44.793,"41810","1006","24.2","51.9",
05/22/26 13:19:51.284,"41810","1006","24.2","51.9",
05/22/26 13:19:57.780,"41960","1006","24.3","51.9",
05/22/26 13:20:04.312,"42040","1006","24.3","51.9",
05/22/26 13:20:10.849,"42380","1006","24.3","51.9",
05/22/26 13:20:17.390,"42150","1006","24.3","52.1",
05/22/26 13:20:23.884,"42000","1006","24.3","52.6",
05/22/26 13:20:30.413,"42000","1006","24.3","52.6",
05/22/26 13:20:36.956,"41860","1006","24.3","52.9",
05/22/26 13:20:43.480,"42200","1006","24.3","52.9",
05/22/26 13:20:50.002,"42050","1006","24.2","52.2",
05/22/26 13:20:56.610,"42200","1006","24.2","51.8",
05/22/26 13:21:03.159,"42340","1006","24.2","51.7",
05/22/26 13:21:09.717,"42290","1006","24.2","51.7",
05/22/26 13:21:16.320,"42440","1006","24.2","51.6",
05/22/26 13:21:22.868,"42630","1006","24.2","51.8",
05/22/26 13:21:29.441,"42580","1006","24.2","51.9",
05/22/26 13:21:36.006,"42440","1006","24.2","51.8",
05/22/26 13:21:42.676,"42720","1006","24.2","52",
05/22/26 13:21:49.252,"42810","1006","24.2","51.9",
05/22/26 13:21:55.826,"42720","1006","24.2","51.9",
05/22/26 13:22:02.433,"42630","1006","24.2","52.3",
05/22/26 13:22:09.024,"42530","1006","24.2","52.1",
05/22/26 13:22:15.668,"42770","1006","24.2","52.4",
05/22/26 13:22:22.232,"42730","1006","24.2","51.9",
05/22/26 13:22:28.836,"42820","1006","24.2","52",
05/22/26 13:22:35.419,"42630","1006","24.2","52.1",
05/22/26 13:22:42.021,"42730","1006","24.2","52.2",
05/22/26 13:22:48.623,"42630","1006","24.2","52.2",
05/22/26 13:22:55.178,"42820","1006","24.2","52.4",
05/22/26 13:23:01.854,"42970","1006","24.2","52.4",
05/22/26 13:23:08.404,"42970","1006","24.2","52",
05/22/26 13:23:15.013,"42820","1006","24.2","51.9",
05/22/26 13:23:21.804,"42870","1006","24.2","52",
05/22/26 13:23:28.490,"43060","1006","24.2","52.4",
05/22/26 13:23:35.099,"42820","1006","24.2","52.3",
05/22/26 13:23:41.723,"43110","1006","24.2","52.2",
05/22/26 13:23:48.385,"43160","1006","24.2","52.9",
05/22/26 13:23:55.030,"43210","1006","24.2","52.7",
05/22/26 13:24:01.766,"43300","1006","24.2","52.6",
05/22/26 13:24:08.673,"43110","1006","24.2","52.3",
05/22/26 13:24:15.349,"43160","1006","24.2","52.2",
05/22/26 13:24:22.034,"43350","1006","24.2","52.4",
05/22/26 13:24:28.726,"43450","1006","24.2","52.4",
05/22/26 13:24:35.393,"43160","1006","24.2","52.1",
05/22/26 13:24:42.011,"43400","1006","24.2","52",
05/22/26 13:24:48.702,"43160","1006","24.2","51.9",
05/22/26 13:24:55.354,"43300","1006","24.2","52.2",
05/22/26 13:25:02.083,"43300","1006","24.2","52.3",
05/22/26 13:25:08.762,"43210","1006","24.2","52.4",
05/22/26 13:25:15.478,"43400","1006","24.2","52.4",
05/22/26 13:25:22.179,"43350","1006","24.2","52.7",
05/22/26 13:25:28.903,"43400","1006","24.3","53.6",
05/22/26 13:25:35.559,"43550","1006","24.3","52.8",
05/22/26 13:25:42.255,"43500","1006","24.2","52.2",
05/22/26 13:25:48.978,"43650","1006","24.2","52.1",
05/22/26 13:25:55.689,"43750","1006","24.3","52.2",
05/22/26 13:26:02.458,"43700","1006","24.3","52",
05/22/26 13:26:09.123,"43700","1006","24.3","51.9",
05/22/26 13:26:15.889,"43800","1006","24.2","51.9",
05/22/26 13:26:22.621,"43900","1006","24.2","52",
05/22/26 13:26:29.358,"43800","1006","24.2","52",
05/22/26 13:26:36.045,"43900","1006","24.2","51.9",
05/22/26 13:26:42.762,"43650","1006","24.2","52",
05/22/26 13:26:49.534,"43650","1006","24.2","52.2",
05/22/26 13:26:56.285,"43650","1006","24.3","52.4",
05/22/26 13:27:03.074,"43700","1006","24.3","52.3",
05/22/26 13:27:09.817,"43650","1006","24.3","52.1",
05/22/26 13:27:16.725,"43750","1006","24.3","52",
05/22/26 13:27:23.464,"44050","1006","24.3","52",
05/22/26 13:27:30.229,"44000","1006","24.3","52.1",
05/22/26 13:27:37.011,"44100","1006","24.3","52.1",
05/22/26 13:27:43.817,"43800","1006","24.3","51.9",
05/22/26 13:27:50.608,"44000","1006","24.3","52",
05/22/26 13:27:57.405,"43900","1006","24.2","52",
05/22/26 13:28:04.235,"43900","1006","24.3","52.2",
05/22/26 13:28:11.029,"44050","1006","24.3","52.4",
05/22/26 13:28:17.859,"43950","1006","24.3","52.1",
05/22/26 13:28:24.672,"44150","1006","24.3","52",
05/22/26 13:28:31.488,"44150","1006","24.3","51.9",
05/22/26 13:28:38.285,"44210","1006","24.3","52",
05/22/26 13:28:45.108,"44210","1006","24.3","52.4",
05/22/26 13:28:51.859,"44210","1006","24.3","52.5",
05/22/26 13:28:58.757,"44210","1006","24.3","52.3",
05/22/26 13:29:05.618,"44260","1006","24.3","52",
05/22/26 13:29:12.477,"44150","1006","24.3","52.3",
05/22/26 13:29:19.335,"44410","1006","24.3","52.3",
05/22/26 13:29:26.108,"44210","1006","24.3","52.3",
05/22/26 13:29:32.950,"44510","1006","24.3","52.1",
05/22/26 13:29:39.783,"44410","1006","24.3","52.2",
05/22/26 13:29:46.641,"44100","1006","24.3","52.2",
05/22/26 13:29:53.471,"44100","1006","24.3","52",
05/22/26 13:30:00.342,"44210","1006","24.3","51.8",
05/22/26 13:30:07.181,"44510","1006","24.3","52",
05/22/26 13:30:14.058,"44810","1006","24.3","51.9",
05/22/26 13:30:20.941,"44810","1006","24.3","51.9",
05/22/26 13:30:27.818,"44810","1006","24.3","51.9",
05/22/26 13:30:34.643,"44810","1006","24.3","52",
05/22/26 13:30:41.508,"44610","1006","24.3","52.2",
05/22/26 13:30:48.424,"44610","1006","24.3","52.1",
05/22/26 13:30:55.266,"44660","1006","24.3","51.8",
05/22/26 13:31:02.207,"44810","1006","24.3","51.9",
05/22/26 13:31:09.099,"44960","1006","24.3","52.2",
05/22/26 13:31:16.008,"45060","1006","24.3","52.1",
05/22/26 13:31:22.870,"44760","1006","24.3","52.4",
05/22/26 13:31:29.743,"44660","1006","24.3","52.1",
05/22/26 13:31:36.692,"44860","1006","24.3","52.5",
05/22/26 13:31:43.586,"45010","1006","24.3","52.6",
05/22/26 13:31:50.485,"44910","1006","24.3","52.5",
05/22/26 13:31:57.366,"44910","1006","24.3","52.4",
05/22/26 13:32:04.302,"45010","1006","24.3","52.5",
05/22/26 13:32:11.223,"45170","1006","24.4","52.3",
05/22/26 13:32:18.174,"45010","1006","24.4","52.4",
05/22/26 13:32:25.078,"44810","1006","24.3","52.5",
05/22/26 13:32:31.991,"45380","1006","24.3","52",
05/22/26 13:32:38.904,"45380","1006","24.3","51.7",
05/22/26 13:32:45.863,"45320","1006","24.3","51.5",
05/22/26 13:32:52.810,"45430","1006","24.3","51.9",
05/22/26 13:32:59.741,"45380","1006","24.3","51.7",
05/22/26 13:33:06.769,"44960","1006","24.3","51.5",
05/22/26 13:33:13.692,"45270","1006","24.3","51.7",
05/22/26 13:33:20.685,"45430","1006","24.3","52.3",
05/22/26 13:33:27.641,"45480","1006","24.3","52",
05/22/26 13:33:34.612,"45380","1006","24.3","52",
05/22/26 13:33:41.561,"45530","1006","24.3","52",
05/22/26 13:33:48.581,"45640","1006","24.3","52",
05/22/26 13:33:55.495,"45380","1006","24.3","52.3",
05/22/26 13:34:02.515,"45320","1006","24.3","52",
05/22/26 13:34:09.759,"45480","1006","24.3","52.7",
05/22/26 13:34:16.772,"45640","1006","24.3","52.6",
05/22/26 13:34:23.772,"45740","1006","24.3","52.2",
05/22/26 13:34:30.761,"45530","1006","24.3","52.2",
05/22/26 13:34:37.780,"45330","1006","24.3","51.9",
05/22/26 13:34:44.958,"45530","1006","24.3","52",
05/22/26 13:34:51.984,"45690","1006","24.3","51.9",
05/22/26 13:34:58.950,"45790","1006","24.3","51.7",
05/22/26 13:35:06.030,"45640","1006","24.3","51.8",
05/22/26 13:35:13.029,"45690","1006","24.3","51.8",
05/22/26 13:35:20.079,"45690","1006","24.3","52",
05/22/26 13:35:27.114,"45850","1006","24.3","52.1",
05/22/26 13:35:34.155,"45900","1006","24.3","52.2",
05/22/26 13:35:41.180,"45900","1006","24.3","52",
05/22/26 13:35:48.206,"46000","1006","24.3","51.9",
05/22/26 13:35:55.217,"45740","1006","24.3","51.8",
05/22/26 13:36:02.328,"45740","1006","24.3","51.9",
05/22/26 13:36:09.358,"46000","1006","24.3","52",
05/22/26 13:36:16.418,"46050","1006","24.3","51.8",
05/22/26 13:36:23.431,"46050","1006","24.3","52.1",
05/22/26 13:36:30.513,"45790","1006","24.3","52.1",
05/22/26 13:36:37.594,"45950","1006","24.3","52",
05/22/26 13:36:44.670,"45740","1006","24.2","51.8",
05/22/26 13:36:51.735,"46050","1006","24.3","52.5",
05/22/26 13:36:58.805,"46110","1006","24.3","52.3",
05/22/26 13:37:05.945,"46210","1006","24.3","52.1",
05/22/26 13:37:13.049,"46050","1006","24.3","52.7",
05/22/26 13:37:20.165,"45900","1006","24.3","52.3",
05/22/26 13:37:27.248,"46110","1006","24.3","52.1",
05/22/26 13:37:34.368,"46470","1006","24.3","52.1",
05/22/26 13:37:41.487,"46260","1006","24.3","52.2",
05/22/26 13:37:48.629,"46260","1006","24.2","52.2",
05/22/26 13:37:55.725,"46110","1006","24.2","52.1",
05/22/26 13:38:02.822,"45900","1006","24.2","52.1",
05/22/26 13:38:09.918,"45950","1006","24.2","52.3",
05/22/26 13:38:17.080,"46420","1006","24.3","52.2",
05/22/26 13:38:24.222,"46420","1006","24.3","52.1",
05/22/26 13:38:31.320,"46210","1006","24.2","51.9",
05/22/26 13:38:38.448,"46370","1006","24.2","52",
05/22/26 13:38:45.602,"46420","1006","24.2","52",
05/22/26 13:38:52.727,"46420","1006","24.2","52",
05/22/26 13:38:59.892,"46370","1006","24.3","51.9",
05/22/26 13:39:07.117,"46210","1006","24.3","52.5",
05/22/26 13:39:14.276,"46580","1006","24.3","52.3",
05/22/26 13:39:21.444,"46580","1006","24.2","52.1",
05/22/26 13:39:28.581,"46520","1006","24.3","52.1",
05/22/26 13:39:35.718,"46630","1006","24.3","52.1",
05/22/26 13:39:42.868,"46520","1006","24.2","52.2",
05/22/26 13:39:50.071,"46580","1006","24.2","52.2",
05/22/26 13:39:57.225,"46520","1006","24.2","52.2",
05/22/26 13:40:04.453,"46680","1006","24.2","52.2",
05/22/26 13:40:11.675,"46730","1006","24.2","52.3",
05/22/26 13:40:18.864,"46420","1006","24.2","52.2",
05/22/26 13:40:26.050,"46370","1006","24.2","52.2",
05/22/26 13:40:33.235,"46840","1006","24.3","52.2",
05/22/26 13:40:40.452,"46840","1006","24.3","52.3",
05/22/26 13:40:47.681,"46680","1006","24.3","52.3",
05/22/26 13:40:54.882,"46790","1006","24.3","52",
05/22/26 13:41:02.110,"46790","1006","24.3","52",
05/22/26 13:41:09.346,"46630","1006","24.3","52.5",
05/22/26 13:41:16.598,"46790","1006","24.3","52.2",
05/22/26 13:41:23.849,"46740","1006","24.2","52.2",
05/22/26 13:41:31.032,"46790","1006","24.2","52.2",
05/22/26 13:41:38.232,"46840","1006","24.2","52.2",
05/22/26 13:41:45.458,"46950","1006","24.2","52",
05/22/26 13:41:52.745,"46740","1006","24.2","52.1",
05/22/26 13:41:59.955,"46840","1006","24.3","52.3",
05/22/26 13:42:07.203,"46790","1006","24.3","52.2",
05/22/26 13:42:14.459,"47110","1006","24.3","52",
05/22/26 13:42:21.706,"47060","1006","24.3","52.2",
05/22/26 13:42:28.956,"46950","1006","24.3","52.2",
05/22/26 13:42:36.221,"47000","1006","24.3","52.4",
05/22/26 13:42:43.474,"47220","1006","24.3","52.8",
05/22/26 13:42:50.725,"46850","1006","24.3","52.5",
05/22/26 13:42:58.006,"47000","1006","24.3","52.8",
05/22/26 13:43:05.341,"47110","1006","24.3","52.6",
05/22/26 13:43:12.611,"47060","1006","24.3","52.5",
05/22/26 13:43:19.856,"47220","1006","24.3","52.5",
05/22/26 13:43:27.102,"47160","1006","24.3","52.2",
05/22/26 13:43:34.403,"47060","1006","24.3","52.7",
05/22/26 13:43:41.777,"47060","1006","24.3","52.6",
05/22/26 13:43:49.089,"47060","1006","24.3","52.3",
05/22/26 13:43:56.531,"47330","1006","24.3","52.1",
05/22/26 13:44:03.916,"47380","1006","24.3","52.4",
05/22/26 13:44:11.533,"47270","1006","24.3","52.2",
