,sensor [Auto],,,,
07/10/26 16:42:27.585,"135990","1005","26","58.3",
07/10/26 16:42:32.585,"135440","1005","26","58.3",
07/10/26 16:42:37.585,"134880","1005","26","58.2",
07/10/26 16:42:42.585,"135250","1005","26","58.3",
07/10/26 16:42:47.585,"135430","1005","26","58.3",
07/10/26 16:42:52.585,"134880","1005","26","58.3",
07/10/26 16:42:57.586,"135060","1005","26","58.3",
07/10/26 16:43:02.586,"135990","1005","26","58.3",
07/10/26 16:43:07.585,"136360","1005","26","58.3",
07/10/26 16:43:12.586,"135800","1005","26","58.3",
07/10/26 16:43:17.585,"136180","1005","26","58.3",
07/10/26 16:43:22.586,"136180","1005","26","58.3",
07/10/26 16:43:27.586,"135430","1005","26","58.3",
07/10/26 16:43:32.585,"136550","1005","26","58.3",
07/10/26 16:43:37.586,"136910","1005","26","58.3",
07/10/26 16:43:42.585,"136910","1005","26","58.3",
07/10/26 16:43:47.586,"136550","1005","26","58.2",
07/10/26 16:43:52.586,"136550","1005","26","58.2",
07/10/26 16:43:57.586,"136360","1005","26","58.3",
07/10/26 16:44:02.586,"136550","1005","26","58.3",
07/10/26 16:44:07.586,"136550","1005","26","58.3",
07/10/26 16:44:12.587,"136550","1005","26","58.3",
07/10/26 16:44:17.586,"136180","1005","26","58.3",
07/10/26 16:44:22.587,"136550","1005","26","58.3",
07/10/26 16:44:27.586,"136550","1005","26","58.3",
07/10/26 16:44:32.587,"136550","1005","26","58.3",
07/10/26 16:44:37.586,"137470","1005","26","58.3",
07/10/26 16:44:42.587,"136730","1005","26","58.3",
07/10/26 16:44:47.586,"136910","1005","26.1","58.2",
07/10/26 16:44:52.586,"136910","1005","26.1","58.2",
07/10/26 16:44:57.586,"136910","1005","26","58.3",
07/10/26 16:45:02.586,"136730","1005","26.1","58.2",
07/10/26 16:45:07.587,"136910","1005","26.1","58.2",
07/10/26 16:45:12.586,"136360","1005","26","58.2",
07/10/26 16:45:17.586,"136550","1005","26","58.3",
07/10/26 16:45:22.586,"136180","1005","26","58.3",
07/10/26 16:45:27.587,"136730","1005","26","58.4",
07/10/26 16:45:32.586,"136910","1005","26","58.4",
07/10/26 16:45:37.587,"136360","1005","26","58.4",
07/10/26 16:45:42.587,"136550","1005","26","58.4",
07/10/26 16:45:47.587,"136360","1005","26","58.4",
07/10/26 16:45:52.587,"136360","1005","26","58.3",
07/10/26 16:45:57.587,"136550","1005","26","58.3",
07/10/26 16:46:02.587,"136360","1005","26","58.3",
07/10/26 16:46:07.587,"136180","1005","26","58.4",
07/10/26 16:46:12.587,"135430","1005","26","58.3",
07/10/26 16:46:17.587,"136550","1005","26","58.4",
07/10/26 16:46:22.587,"136550","1005","26","58.4",
07/10/26 16:46:27.588,"136360","1005","26","58.4",
07/10/26 16:46:32.588,"136550","1005","26","58.4",
07/10/26 16:46:37.588,"135430","1005","26","58.4",
07/10/26 16:46:42.587,"135430","1005","26","58.4",
07/10/26 16:46:47.587,"136180","1005","26","58.4",
07/10/26 16:46:52.588,"136360","1005","26","58.4",
07/10/26 16:46:57.588,"136550","1005","26","58.5",
07/10/26 16:47:02.587,"136360","1005","26","58.4",
07/10/26 16:47:07.587,"136360","1005","26","58.4",
07/10/26 16:47:12.588,"136730","1005","26","58.4",
07/10/26 16:47:17.588,"136550","1005","26","58.5",
07/10/26 16:47:22.587,"137100","1005","26","58.5",
07/10/26 16:47:27.588,"137470","1005","26","58.5",
07/10/26 16:47:32.587,"137840","1005","26","58.4",
07/10/26 16:47:37.588,"137470","1005","26","58.5",
07/10/26 16:47:42.588,"136910","1005","26","58.5",
07/10/26 16:47:47.588,"135990","1005","26","58.5",
07/10/26 16:47:52.588,"136360","1005","26","58.5",
07/10/26 16:47:57.588,"136550","1005","26","58.5",
07/10/26 16:48:02.588,"137100","1005","26","58.6",
07/10/26 16:48:07.589,"136910","1005","26","58.5",
07/10/26 16:48:12.588,"138210","1005","26","58.5",
07/10/26 16:48:17.589,"137660","1005","26","58.5",
07/10/26 16:48:22.589,"137470","1005","26","58.5",
07/10/26 16:48:27.589,"137100","1005","26","58.5",
07/10/26 16:48:32.588,"137470","1005","26","58.5",
07/10/26 16:48:37.588,"138030","1005","26","58.5",
07/10/26 16:48:42.588,"136730","1005","26","58.4",
07/10/26 16:48:47.589,"136550","1005","26","58.4",
07/10/26 16:48:52.589,"136910","1005","26","58.5",
07/10/26 16:48:57.589,"137840","1005","26","58.5",
07/10/26 16:49:02.589,"137660","1005","26","58.5",
07/10/26 16:49:07.589,"137290","1005","26","58.5",
07/10/26 16:49:12.589,"137470","1005","26","58.4",
07/10/26 16:49:17.589,"136360","1005","26","58.5",
07/10/26 16:49:22.589,"137100","1005","26","58.4",
07/10/26 16:49:27.589,"137100","1005","26","58.5",
07/10/26 16:49:32.589,"137840","1005","26","58.5",
07/10/26 16:49:37.589,"137660","1005","26","58.4",
07/10/26 16:49:42.589,"137470","1005","26","58.5",
07/10/26 16:49:47.589,"136910","1005","26","58.5",
07/10/26 16:49:52.589,"136730","1005","26","58.5",
07/10/26 16:49:57.589,"137100","1005","26","58.5",
07/10/26 16:50:02.590,"137290","1005","26","58.5",
07/10/26 16:50:07.589,"136550","1005","26","58.5",
07/10/26 16:50:12.590,"137480","1005","26","58.5",
07/10/26 16:50:17.589,"137840","1005","26","58.6",
07/10/26 16:50:22.590,"137660","1005","26","58.6",
07/10/26 16:50:27.589,"138030","1005","26","58.6",
07/10/26 16:50:32.589,"137840","1005","26","58.6",
07/10/26 16:50:37.590,"137840","1005","26","58.6",
07/10/26 16:50:42.590,"137470","1005","26","58.6",
07/10/26 16:50:47.797,"138400","1005","26","58.5",
07/10/26 16:50:52.759,"138030","1005","26","58.7",
07/10/26 16:50:57.655,"137470","1005","26","58.7",
07/10/26 16:51:02.616,"137660","1005","26","58.6",
07/10/26 16:51:07.589,"138210","1005","26","58.6",
07/10/26 16:51:12.590,"137470","1005","26","58.6",
07/10/26 16:51:17.590,"137470","1005","26","58.6",
07/10/26 16:51:22.590,"137290","1005","26","58.6",
07/10/26 16:51:27.590,"136910","1005","26","58.6",
07/10/26 16:51:32.590,"137470","1005","26","58.6",
07/10/26 16:51:37.590,"137100","1005","26","58.6",
07/10/26 16:51:42.590,"137660","1005","26","58.6",
07/10/26 16:51:47.591,"138210","1005","26","58.6",
07/10/26 16:51:52.590,"138210","1005","26","58.6",
07/10/26 16:51:57.590,"138030","1005","26","58.5",
07/10/26 16:52:02.590,"139140","1005","26","58.5",
07/10/26 16:52:07.590,"139330","1005","26","58.5",
07/10/26 16:52:12.591,"138210","1005","26","58.5",
07/10/26 16:52:17.590,"138030","1005","26","58.5",
07/10/26 16:52:22.591,"138030","1005","26","58.5",
07/10/26 16:52:27.591,"137840","1005","26","58.5",
07/10/26 16:52:32.591,"138030","1005","26","58.5",
07/10/26 16:52:37.590,"138030","1005","26","58.5",
07/10/26 16:52:42.590,"138030","1005","26","58.5",
07/10/26 16:52:47.591,"137840","1005","26","58.5",
07/10/26 16:52:52.591,"138030","1005","26","58.5",
07/10/26 16:52:57.590,"137660","1005","26","58.5",
07/10/26 16:53:02.591,"137470","1005","26","58.5",
07/10/26 16:53:07.784,"137470","1005","26","58.5",
07/10/26 16:53:12.780,"137290","1005","26","58.5",
07/10/26 16:53:17.759,"136910","1005","26","58.5",
07/10/26 16:53:22.725,"137100","1005","26","58.5",
07/10/26 16:53:27.710,"137660","1005","26","58.5",
07/10/26 16:53:32.689,"137290","1005","26","58.5",
07/10/26 16:53:37.679,"137100","1005","26","58.5",
07/10/26 16:53:42.640,"136730","1005","26","58.5",
07/10/26 16:53:47.657,"137290","1005","26","58.5",
07/10/26 16:53:52.593,"137840","1005","26","58.5",
07/10/26 16:53:57.590,"138770","1005","26","58.5",
07/10/26 16:54:02.591,"137660","1005","26","58.5",
07/10/26 16:54:07.621,"136910","1005","26","58.6",
07/10/26 16:54:12.628,"136910","1005","26","58.6",
07/10/26 16:54:17.594,"138030","1005","26","58.6",
07/10/26 16:54:22.591,"138400","1005","26","58.6",
07/10/26 16:54:27.610,"138960","1005","26","58.6",
07/10/26 16:54:32.593,"138590","1005","26","58.6",
07/10/26 16:54:37.592,"138400","1005","26","58.6",
07/10/26 16:54:42.617,"138210","1005","26","58.6",
07/10/26 16:54:47.620,"138210","1005","26","58.6",
07/10/26 16:54:52.811,"137290","1005","26","58.6",
07/10/26 16:54:57.869,"137290","1005","26","58.6",
07/10/26 16:55:02.936,"138030","1005","26","58.6",
07/10/26 16:55:07.960,"138210","1005","26","58.6",
07/10/26 16:55:12.968,"138590","1005","26","58.6",
07/10/26 16:55:17.959,"137660","1005","26","58.5",
07/10/26 16:55:22.951,"138590","1005","26","58.5",
07/10/26 16:55:27.970,"138770","1005","26","58.5",
07/10/26 16:55:32.997,"138030","1005","26","58.5",
07/10/26 16:55:37.981,"138210","1005","26","58.6",
07/10/26 16:55:43.028,"138590","1005","26","58.6",
07/10/26 16:55:48.060,"138400","1005","26","58.6",
07/10/26 16:55:53.147,"137840","1005","26","58.5",
07/10/26 16:55:58.246,"138030","1005","26","58.5",
07/10/26 16:56:03.287,"139140","1005","26","58.5",
07/10/26 16:56:08.379,"139140","1005","26","58.5",
07/10/26 16:56:13.432,"138770","1005","26","58.5",
07/10/26 16:56:18.452,"138030","1005","26","58.5",
07/10/26 16:56:23.514,"138400","1005","26","58.5",
07/10/26 16:56:28.594,"138400","1005","26","58.5",
07/10/26 16:56:33.650,"137660","1005","26","58.5",
07/10/26 16:56:38.677,"138400","1005","26","58.5",
07/10/26 16:56:43.758,"138770","1005","26","58.5",
07/10/26 16:56:48.832,"138210","1005","26","58.4",
07/10/26 16:56:53.945,"137840","1005","26","58.4",
07/10/26 16:56:59.027,"138030","1005","26","58.4",
07/10/26 16:57:04.155,"138030","1005","26","58.4",
07/10/26 16:57:09.242,"139330","1005","26","58.5",
07/10/26 16:57:14.370,"138960","1005","26","58.5",
07/10/26 16:57:19.441,"138590","1005","26","58.5",
07/10/26 16:57:24.522,"138030","1005","26","58.5",
07/10/26 16:57:29.611,"138210","1005","26","58.5",
07/10/26 16:57:34.737,"139140","1005","26","58.5",
07/10/26 16:57:39.838,"138400","1005","26","58.5",
07/10/26 16:57:45.017,"138210","1005","26","58.5",
07/10/26 16:57:50.103,"138030","1005","26","58.4",
07/10/26 16:57:55.217,"139140","1005","26","58.5",
07/10/26 16:58:00.354,"138960","1005","26","58.5",
07/10/26 16:58:05.484,"138030","1005","26","58.5",
07/10/26 16:58:10.594,"138960","1005","26","58.5",
07/10/26 16:58:15.752,"139140","1005","26","58.5",
07/10/26 16:58:20.880,"139510","1005","26","58.5",
07/10/26 16:58:26.001,"138400","1005","26","58.5",
07/10/26 16:58:31.146,"138960","1005","26","58.5",
07/10/26 16:58:36.289,"138960","1005","26","58.4",
07/10/26 16:58:41.461,"138400","1005","26","58.5",
07/10/26 16:58:46.572,"138770","1005","26","58.5",
07/10/26 16:58:51.723,"138400","1005","26","58.5",
07/10/26 16:58:56.894,"138960","1005","26","58.5",
07/10/26 16:59:02.031,"139510","1005","26","58.5",
07/10/26 16:59:07.190,"139510","1005","26","58.5",
07/10/26 16:59:12.390,"139330","1005","26","58.5",
07/10/26 16:59:17.522,"139140","1005","26","58.4",
07/10/26 16:59:22.657,"139140","1005","26","58.4",
07/10/26 16:59:27.813,"139510","1005","26","58.4",
07/10/26 16:59:32.934,"138960","1005","26","58.5",
07/10/26 16:59:38.081,"139330","1005","26","58.5",
07/10/26 16:59:43.237,"139330","1005","26","58.5",
07/10/26 16:59:48.375,"138960","1005","26","58.4",
07/10/26 16:59:53.545,"138400","1005","26","58.4",
07/10/26 16:59:58.677,"139330","1005","26","58.4",
07/10/26 17:00:03.911,"138590","1005","26","58.4",
07/10/26 17:00:09.081,"139710","1005","26","58.4",
07/10/26 17:00:14.283,"139330","1005","26","58.4",
07/10/26 17:00:19.466,"139140","1005","26","58.4",
07/10/26 17:00:24.634,"140490","1005","26","58.4",
07/10/26 17:00:29.825,"140490","1005","26","58.4",
07/10/26 17:00:35.014,"139910","1005","26","58.4",
07/10/26 17:00:40.165,"139910","1005","26","58.4",
07/10/26 17:00:45.344,"139910","1005","26","58.4",
07/10/26 17:00:50.500,"138770","1005","26","58.4",
07/10/26 17:00:55.731,"139140","1005","26","58.4",
07/10/26 17:01:00.890,"138960","1005","26","58.4",
07/10/26 17:01:06.082,"139330","1005","26","58.4",
07/10/26 17:01:11.264,"139140","1005","26","58.4",
07/10/26 17:01:16.440,"139140","1005","26","58.4",
07/10/26 17:01:21.656,"138590","1005","26","58.4",
07/10/26 17:01:26.861,"139140","1005","26","58.3",
07/10/26 17:01:32.080,"139910","1005","26","58.4",
07/10/26 17:01:37.305,"139910","1005","26","58.4",
07/10/26 17:01:42.533,"139510","1005","26","58.4",
07/10/26 17:01:47.749,"140100","1005","26","58.4",
07/10/26 17:01:52.991,"139910","1005","26","58.4",
07/10/26 17:01:58.276,"139330","1005","26","58.4",
07/10/26 17:02:03.538,"139510","1005","26","58.4",
07/10/26 17:02:08.789,"139140","1005","26","58.4",
07/10/26 17:02:14.015,"139710","1005","26","58.4",
07/10/26 17:02:19.224,"140300","1005","26","58.4",
07/10/26 17:02:24.471,"139910","1005","26","58.4",
07/10/26 17:02:29.733,"139140","1005","26","58.5",
07/10/26 17:02:34.986,"139140","1005","26","58.5",
07/10/26 17:02:40.254,"139330","1005","26","58.5",
07/10/26 17:02:45.539,"138960","1005","26","58.5",
07/10/26 17:02:50.769,"139910","1005","26","58.4",
07/10/26 17:02:56.016,"139910","1005","26","58.5",
07/10/26 17:03:01.309,"140300","1005","26","58.5",
07/10/26 17:03:06.719,"140490","1005","26","58.5",
07/10/26 17:03:12.014,"141080","1005","26","58.5",
07/10/26 17:03:17.266,"141670","1005","26","58.5",
07/10/26 17:03:22.502,"140490","1005","26","58.4",
07/10/26 17:03:27.707,"139910","1005","26","58.4",
07/10/26 17:03:32.932,"140300","1005","26","58.4",
07/10/26 17:03:38.241,"139910","1005","26","58.4",
07/10/26 17:03:43.486,"139510","1005","26","58.5",
07/10/26 17:03:48.741,"139510","1005","26","58.4",
07/10/26 17:03:54.003,"140100","1005","25.9","58.5",
07/10/26 17:03:59.252,"140690","1005","25.9","58.5",
07/10/26 17:04:04.521,"140100","1005","26","58.5",
07/10/26 17:04:09.749,"139710","1005","26","58.4",
07/10/26 17:04:15.016,"140300","1005","26","58.5",
07/10/26 17:04:20.249,"139910","1005","26","58.5",
07/10/26 17:04:25.497,"140490","1005","26","58.5",
07/10/26 17:04:30.829,"140490","1005","26","58.5",
07/10/26 17:04:36.095,"139910","1005","26","58.4",
07/10/26 17:04:41.368,"140490","1005","26","58.4",
07/10/26 17:04:46.639,"139910","1005","26","58.4",
07/10/26 17:04:51.924,"139330","1005","26","58.4",
07/10/26 17:04:57.173,"139140","1005","26","58.4",
07/10/26 17:05:02.463,"139330","1005","26","58.5",
07/10/26 17:05:07.754,"139330","1005","26","58.5",
07/10/26 17:05:13.014,"139510","1005","25.9","58.5",
07/10/26 17:05:18.304,"139710","1005","26","58.5",
07/10/26 17:05:23.607,"139710","1005","26","58.5",
07/10/26 17:05:28.879,"139330","1005","26","58.4",
07/10/26 17:05:34.143,"139910","1005","26","58.4",
07/10/26 17:05:39.463,"139710","1005","26","58.4",
07/10/26 17:05:44.781,"140490","1005","26","58.4",
07/10/26 17:05:50.113,"140490","1005","26","58.4",
07/10/26 17:05:55.445,"140100","1005","26","58.4",
07/10/26 17:06:00.759,"140690","1005","26","58.4",
07/10/26 17:06:06.068,"141080","1005","26","58.4",
07/10/26 17:06:11.317,"140490","1005","26","58.4",
07/10/26 17:06:16.651,"139910","1005","26","58.5",
07/10/26 17:06:21.929,"140690","1005","26","58.5",
07/10/26 17:06:27.222,"140880","1005","26","58.5",
07/10/26 17:06:32.534,"141080","1005","26","58.4",
07/10/26 17:06:37.829,"141080","1005","26","58.5",
07/10/26 17:06:43.112,"139710","1005","26","58.5",
07/10/26 17:06:48.434,"139910","1005","26","58.4",
07/10/26 17:06:53.752,"139910","1005","26","58.5",
07/10/26 17:06:59.058,"140100","1005","26","58.4",
07/10/26 17:07:04.432,"140880","1005","26","58.5",
07/10/26 17:07:09.767,"140690","1005","26","58.5",
07/10/26 17:07:15.089,"140690","1005","26","58.5",
07/10/26 17:07:20.384,"139910","1005","26","58.4",
07/10/26 17:07:25.734,"140880","1005","26","58.4",
07/10/26 17:07:31.108,"141080","1005","26","58.4",
07/10/26 17:07:36.473,"140690","1005","26","58.4",
07/10/26 17:07:41.829,"139910","1005","26","58.4",
07/10/26 17:07:47.219,"140690","1005","26","58.4",
07/10/26 17:07:52.583,"140300","1005","26","58.4",
07/10/26 17:07:57.963,"139710","1005","26","58.4",
07/10/26 17:08:03.344,"139910","1005","26","58.4",
07/10/26 17:08:08.718,"139510","1005","26","58.4",
07/10/26 17:08:14.063,"139910","1005","26","58.4",
07/10/26 17:08:19.439,"140490","1005","26","58.4",
07/10/26 17:08:24.825,"141080","1005","26","58.5",
07/10/26 17:08:30.245,"140490","1005","26","58.4",
07/10/26 17:08:35.603,"141080","1005","26","58.4",
07/10/26 17:08:40.987,"139710","1005","26","58.4",
07/10/26 17:08:46.375,"139140","1005","26","58.4",
07/10/26 17:08:51.721,"139510","1005","26","58.4",
07/10/26 17:08:57.119,"140880","1005","26","58.4",
07/10/26 17:09:02.487,"139510","1005","26","58.4",
07/10/26 17:09:07.910,"140300","1005","26","58.4",
07/10/26 17:09:13.303,"140490","1005","26","58.3",
07/10/26 17:09:18.707,"140880","1005","26","58.3",
07/10/26 17:09:24.071,"140690","1005","26","58.3",
07/10/26 17:09:29.458,"139910","1005","26","58.3",
07/10/26 17:09:34.845,"139510","1005","26","58.3",
07/10/26 17:09:40.193,"141080","1005","26","58.3",
07/10/26 17:09:45.594,"141670","1005","26","58.3",
07/10/26 17:09:51.020,"141280","1005","26","58.3",
07/10/26 17:09:56.426,"141860","1005","26","58.3",
07/10/26 17:10:01.833,"140880","1005","26","58.3",
07/10/26 17:10:07.274,"140100","1005","26","58.3",
07/10/26 17:10:12.668,"140490","1005","26","58.3",
07/10/26 17:10:18.097,"141670","1005","26","58.3",
07/10/26 17:10:23.500,"142060","1005","26","58.3",
07/10/26 17:10:28.947,"142650","1005","26","58.3",
07/10/26 17:10:34.421,"142260","1005","26","58.3",
07/10/26 17:10:41.337,"141280","1005","26","58.3",
07/10/26 17:10:48.562,"141280","1005","26","58.3",
07/10/26 17:10:56.216,"141470","1005","26","58.3",
07/10/26 17:11:03.688,"142060","1005","26","58.3",
07/10/26 17:11:11.242,"141670","1005","26","58.3",
07/10/26 17:11:18.613,"141280","1005","26","58.3",
07/10/26 17:11:26.265,"141080","1005","26","58.2",
07/10/26 17:11:33.858,"142060","1005","26","58.3",
07/10/26 17:11:41.490,"141670","1005","26","58.3",
07/10/26 17:11:49.079,"140690","1005","26","58.3",
07/10/26 17:11:56.634,"141080","1005","26","58.3",
07/10/26 17:12:04.055,"141280","1005","26","58.3",
07/10/26 17:12:11.388,"139910","1005","26","58.3",
07/10/26 17:12:18.945,"141080","1005","26","58.3",
07/10/26 17:12:26.554,"140490","1005","26","58.3",
07/10/26 17:12:34.342,"140880","1005","26","58.3",
07/10/26 17:12:41.939,"140690","1005","26","58.3",
07/10/26 17:12:49.376,"140690","1005","26","58.3",
07/10/26 17:12:56.746,"141080","1005","26","58.3",
07/10/26 17:13:03.669,"141670","1005","26","58.2",
07/10/26 17:13:10.105,"142260","1005","26","58.2",
07/10/26 17:13:16.419,"141470","1005","26","58.2",
07/10/26 17:13:22.671,"141280","1005","26","58.2",
07/10/26 17:13:29.096,"141280","1005","26","58.2",
07/10/26 17:13:35.660,"141280","1005","26","58.2",
07/10/26 17:13:41.921,"141670","1005","26","58.2",
07/10/26 17:13:48.244,"141080","1005","26","58.1",
07/10/26 17:13:54.540,"142060","1005","26","58.2",
07/10/26 17:14:00.756,"141670","1005","26","58.2",
07/10/26 17:14:07.173,"142450","1005","26","58.2",
07/10/26 17:14:13.431,"141280","1005","26","58.2",
07/10/26 17:14:21.126,"141670","1005","26","58.2",
07/10/26 17:14:28.684,"141470","1005","26","58.3",
07/10/26 17:14:35.993,"142060","1005","26","58.3",
07/10/26 17:14:43.643,"140880","1005","26","58.3",
07/10/26 17:14:51.377,"140880","1005","26","58.2",
07/10/26 17:14:59.038,"140490","1005","26","58.2",
07/10/26 17:15:06.513,"140880","1005","26","58.2",
07/10/26 17:15:14.303,"140300","1005","26","58.2",
07/10/26 17:15:22.016,"140490","1005","26","58.2",
07/10/26 17:15:29.702,"140880","1005","26","58.2",
07/10/26 17:15:37.341,"141080","1005","26","58.2",
07/10/26 17:15:45.055,"141280","1005","25.9","58.3",
07/10/26 17:15:52.652,"141280","1005","26","58.2",
07/10/26 17:16:00.323,"141470","1005","26","58.2",
07/10/26 17:16:07.919,"141670","1005","26","58.2",
07/10/26 17:16:15.719,"142060","1005","26","58.1",
07/10/26 17:16:23.370,"141670","1005","26","58.2",
07/10/26 17:16:31.189,"141670","1005","26","58.2",
07/10/26 17:16:38.809,"141670","1005","26","58.2",
07/10/26 17:16:46.603,"141470","1005","26","58.2",
07/10/26 17:16:54.238,"141280","1005","26","58.1",
07/10/26 17:17:01.979,"142260","1005","26","58.1",
07/10/26 17:17:09.615,"141670","1005","26","58.1",
07/10/26 17:17:17.403,"141670","1005","25.9","58.1",
07/10/26 17:17:24.822,"141670","1005","25.9","58.2",
07/10/26 17:17:32.548,"142260","1005","25.9","58.2",
07/10/26 17:17:40.248,"142260","1005","26","58.1",
07/10/26 17:17:47.988,"141470","1005","26","58.1",
07/10/26 17:17:55.715,"141670","1005","26","58.1",
07/10/26 17:18:03.382,"140880","1005","26","58.1",
07/10/26 17:18:11.099,"140490","1005","26","58.1",
07/10/26 17:18:18.686,"140490","1005","26","58.1",
07/10/26 17:18:25.783,"139910","1005","25.9","58.2",
07/10/26 17:18:33.237,"140690","1005","25.9","58.2",
07/10/26 17:18:41.136,"141670","1005","25.9","58.2",
07/10/26 17:18:48.794,"141470","1005","26","58.2",
07/10/26 17:18:56.619,"141860","1005","26","58.1",
07/10/26 17:19:03.917,"141470","1005","26","58.3",
07/10/26 17:19:11.826,"141860","1005","25.9","58.3",
07/10/26 17:19:19.217,"141670","1005","25.9","58.3",
07/10/26 17:19:26.807,"141670","1005","25.9","58.2",
07/10/26 17:19:33.497,"142450","1005","25.9","58.2",
07/10/26 17:19:40.809,"142260","1005","25.9","58.3",
07/10/26 17:19:47.585,"143830","1005","25.9","58.2",
07/10/26 17:19:55.455,"142840","1005","25.9","58.4",
07/10/26 17:20:03.064,"142450","1005","25.9","58.4",
07/10/26 17:20:10.804,"142450","1005","25.9","58.3",
07/10/26 17:20:17.291,"143230","1005","25.9","58.3",
07/10/26 17:20:24.452,"143040","1005","26","58.3",
07/10/26 17:20:31.096,"141670","1005","26","58.2",
07/10/26 17:20:38.924,"142260","1005","26","58.1",
07/10/26 17:20:45.847,"142650","1005","26","58.2",
07/10/26 17:20:52.414,"142260","1005","26","58.1",
07/10/26 17:20:59.973,"141860","1005","26","58.1",
07/10/26 17:21:07.594,"141670","1005","25.9","58.3",
07/10/26 17:21:15.081,"141670","1005","26","58.2",
07/10/26 17:21:22.938,"141670","1005","26","58.2",
07/10/26 17:21:30.365,"141860","1005","26","58.1",
07/10/26 17:21:37.792,"142260","1005","26","58.1",
07/10/26 17:21:45.834,"141280","1005","26","58.2",
07/10/26 17:21:53.412,"142060","1005","25.9","58.3",
07/10/26 17:22:01.342,"142650","1005","25.9","58.2",
07/10/26 17:22:08.901,"143430","1005","25.9","58.2",
07/10/26 17:22:16.742,"142840","1005","26","58.2",
07/10/26 17:22:24.128,"142650","1005","25.9","58.2",
07/10/26 17:22:32.022,"142260","1005","25.9","58.3",
07/10/26 17:22:39.742,"142060","1005","25.9","58.3",
07/10/26 17:22:47.556,"142260","1005","25.9","58.3",
07/10/26 17:22:55.445,"142260","1005","25.9","58.3",
07/10/26 17:23:03.196,"143230","1005","25.9","58.3",
07/10/26 17:23:11.165,"142060","1005","25.9","58.2",
07/10/26 17:23:18.774,"142260","1005","25.9","58.2",
07/10/26 17:23:26.715,"142450","1005","25.9","58.4",
07/10/26 17:23:34.245,"142650","1005","25.9","58.5",
07/10/26 17:23:41.713,"142260","1005","25.9","58.5",
07/10/26 17:23:49.164,"141860","1005","25.9","58.4",
07/10/26 17:23:56.402,"141080","1005","25.9","58.3",
07/10/26 17:24:03.978,"142260","1005","25.9","58.4",
07/10/26 17:24:11.417,"142650","1005","25.9","58.4",
07/10/26 17:24:18.838,"142650","1005","25.9","58.3",
07/10/26 17:24:26.260,"143230","1005","25.9","58.2",
07/10/26 17:24:33.368,"143430","1005","25.9","58.3",
07/10/26 17:24:40.617,"142060","1005","25.9","58.3",
07/10/26 17:24:47.611,"142260","1005","25.9","58.3",
07/10/26 17:24:55.052,"142650","1005","25.9","58.3",
07/10/26 17:25:02.666,"141470","1005","25.9","58.3",
07/10/26 17:25:10.290,"141470","1005","25.9","58.2",
07/10/26 17:25:17.570,"142450","1005","25.9","58.2",
07/10/26 17:25:25.401,"142840","1005","25.9","58.2",
07/10/26 17:25:32.875,"142650","1005","25.9","58.2",
07/10/26 17:25:40.434,"142450","1005","25.9","58.2",
07/10/26 17:25:47.756,"142260","1005","25.9","58.2",
07/10/26 17:25:54.991,"142650","1005","25.9","58.2",
07/10/26 17:26:02.490,"142450","1005","25.9","58.2",
07/10/26 17:26:09.740,"142840","1005","25.9","58.2",
07/10/26 17:26:16.940,"142650","1005","25.9","58.2",
07/10/26 17:26:24.483,"142060","1005","25.9","58.2",
07/10/26 17:26:32.320,"142840","1005","25.9","58.2",
07/10/26 17:26:40.071,"143430","1005","25.9","58.2",
07/10/26 17:26:47.326,"143830","1005","25.9","58.2",
07/10/26 17:26:54.613,"142060","1005","25.9","58.2",
07/10/26 17:27:02.444,"142650","1005","25.9","58.2",
07/10/26 17:27:10.027,"142650","1005","25.9","58.2",
07/10/26 17:27:17.397,"141860","1005","25.9","58.2",
07/10/26 17:27:24.772,"142650","1005","25.9","58.2",
07/10/26 17:27:32.502,"142650","1005","25.9","58.2",
07/10/26 17:27:40.352,"142650","1005","25.9","58.2",
07/10/26 17:27:47.850,"142840","1005","25.9","58.2",
07/10/26 17:27:55.452,"142060","1005","25.9","58.1",
07/10/26 17:28:02.841,"143440","1005","25.9","58.2",
07/10/26 17:28:10.292,"143430","1005","25.9","58.1",
07/10/26 17:28:17.828,"142450","1005","25.9","58.1",
07/10/26 17:28:25.410,"143830","1005","25.9","58.1",
07/10/26 17:28:33.060,"143830","1005","25.9","58.1",
07/10/26 17:28:40.641,"142460","1005","26","58",
07/10/26 17:28:48.269,"142650","1005","25.9","58",
07/10/26 17:28:55.663,"143040","1005","25.9","58",
07/10/26 17:29:03.256,"144020","1005","25.9","58",
07/10/26 17:29:10.845,"142650","1005","25.9","58",
07/10/26 17:29:18.534,"143230","1005","25.9","58",
07/10/26 17:29:26.082,"143230","1005","25.9","58",
07/10/26 17:29:33.746,"142840","1005","25.9","58",
07/10/26 17:29:41.477,"142260","1005","25.9","58",
07/10/26 17:29:48.937,"142260","1005","25.9","57.9",
07/10/26 17:29:56.576,"141670","1005","25.9","57.9",
07/10/26 17:30:04.089,"141280","1005","25.9","58",
07/10/26 17:30:11.789,"142260","1005","25.9","58",
07/10/26 17:30:19.319,"142650","1005","25.9","58",
07/10/26 17:30:26.805,"142260","1005","25.9","58",
07/10/26 17:30:34.445,"142840","1005","25.9","58",
07/10/26 17:30:42.070,"142260","1005","25.9","58",
07/10/26 17:30:49.498,"141470","1005","25.9","58",
