,sensor [Auto],,,,,,
07/17/26 15:58:10.610,0,1015,27.3,63.2,1005,77,24
07/17/26 15:58:16.551,0,1015,27.3,63.2,1005,77,24
07/17/26 15:58:22.375,0,1015,27.3,63.2,1005,77,24
07/17/26 15:58:28.306,0,1015,27.3,63.2,1005,77,24
07/17/26 15:58:34.262,0,1015,27.3,63.2,1005,77,24
07/17/26 15:58:40.209,0,1015,27.3,63.2,1005,77,24
07/17/26 15:58:46.084,0,1015,27.3,63.2,1005,77,24
07/17/26 15:58:51.958,0,1015,27.3,63.2,1005,77,24
07/17/26 15:58:57.889,0,1015,27.2,63.2,1006,77,24
07/17/26 15:59:03.882,0,1015,27.2,63.2,1006,77,24
07/17/26 15:59:09.782,0,1015,27.2,63.2,1005,77,24
07/17/26 15:59:15.787,0,1015,27.3,63.2,1005,77,24
07/17/26 15:59:21.727,0,1015,27.3,63.2,1005,77,24
07/17/26 15:59:27.446,300,1015,27.3,63.2,1005,77,24
07/17/26 15:59:33.102,600,1015,27.3,63.2,1006,77,24
07/17/26 15:59:38.784,1100,1015,27.3,63.2,1006,77,24
07/17/26 15:59:44.450,1900,1015,27.3,63.2,1006,77,24
07/17/26 15:59:50.100,3000,1015,27.3,63.2,1006,77,24
07/17/26 15:59:55.761,4200,1015,27.3,63.2,1006,77,24
07/17/26 16:00:01.486,5300,1015,27.2,63.2,1006,77,24
07/17/26 16:00:07.160,6500,1015,27.3,63.2,1006,77,24
07/17/26 16:00:12.810,7600,1015,27.3,63.2,1006,77,24
07/17/26 16:00:18.685,8800,1015,27.3,63.2,1006,77,24
07/17/26 16:00:24.702,9900,1015,27.3,63.2,1006,77,24
07/17/26 16:00:30.706,11000,1015,27.3,63.2,1005,77,24
07/17/26 16:00:36.675,12500,1015,27.3,63.2,1006,77,24
07/17/26 16:00:42.535,13800,1015,27.3,63.2,1006,77,24
07/17/26 16:00:48.466,15000,1015,27.3,63.2,1006,77,24
07/17/26 16:00:54.448,16400,1015,27.3,63.2,1005,77,24
07/17/26 16:01:00.397,17800,1015,27.3,63.2,1006,77,24
07/17/26 16:01:06.315,19100,1015,27.3,63.2,1006,77,24
07/17/26 16:01:12.262,20400,1015,27.3,63.2,1006,77,24
07/17/26 16:01:18.298,21600,1015,27.3,63.1,1006,77,24
07/17/26 16:01:24.315,23100,1015,27.3,63.2,1006,77,24
07/17/26 16:01:30.284,24700,1015,27.3,63.1,1006,77,24
07/17/26 16:01:36.233,26000,1015,27.3,63.2,1005,77,24
07/17/26 16:01:42.261,27100,1015,27.3,63.1,1006,77,24
07/17/26 16:01:48.263,28400,1015,27.3,63.1,1006,77,24
07/17/26 16:01:54.296,29800,1015,27.3,63.2,1006,77,24
07/17/26 16:02:00.266,31000,1015,27.3,63.2,1006,77,24
07/17/26 16:02:06.382,31800,1015,27.3,63.2,1006,77,24
07/17/26 16:02:12.376,33100,1015,27.3,63.2,1006,77,24
07/17/26 16:02:18.543,34500,1015,27.3,63.2,1006,77,24
07/17/26 16:02:24.469,35700,1015,27.3,63.2,1006,77,24
07/17/26 16:02:30.518,36800,1015,27.3,63.2,1006,77,24
07/17/26 16:02:36.545,38000,1015,27.3,63.2,1005,77,24
07/17/26 16:02:42.594,39400,1015,27.3,63.2,1006,77,24
07/17/26 16:02:48.718,40700,1015,27.3,63.2,1005,77,24
07/17/26 16:02:54.698,41500,1015,27.3,63.2,1005,77,24
07/17/26 16:03:00.775,42700,1015,27.3,63.2,1006,77,24
07/17/26 16:03:06.854,44100,1015,27.3,63.2,1006,77,24
07/17/26 16:03:12.846,45200,1015,27.3,63.1,1006,77,24
07/17/26 16:03:18.887,45900,1015,27.3,63.1,1006,77,24
07/17/26 16:03:25.004,47000,1015,27.3,63.1,1006,77,24
07/17/26 16:03:31.091,48100,1015,27.3,63.1,1006,77,24
07/17/26 16:03:37.310,49400,1015,27.3,63.1,1005,77,24
07/17/26 16:03:43.373,50000,1015,27.3,63.1,1006,77,24
07/17/26 16:03:49.416,51000,1015,27.3,63.1,1006,77,24
07/17/26 16:03:55.561,52300,1015,27.3,63.1,1006,77,24
07/17/26 16:04:01.608,53600,1015,27.3,63.1,1006,77,24
07/17/26 16:04:07.758,54400,1015,27.3,63.1,1006,77,24
07/17/26 16:04:13.951,55200,1015,27.3,63.1,1006,77,24
07/17/26 16:04:20.040,56200,1015,27.3,63.1,1006,77,24
07/17/26 16:04:26.148,57700,1015,27.3,63,1006,77,24
07/17/26 16:04:32.228,58500,1015,27.3,63,1006,77,24
07/17/26 16:04:38.390,58700,1015,27.3,63,1006,77,24
07/17/26 16:04:44.471,60000,1015,27.3,63.1,1006,77,24
07/17/26 16:04:50.577,61200,1015,27.3,63.1,1006,77,24
07/17/26 16:04:56.655,62100,1015,27.3,63.1,1006,77,24
07/17/26 16:05:02.726,62600,1015,27.3,63.1,1006,77,24
07/17/26 16:05:08.886,63700,1015,27.3,63.1,1006,77,24
07/17/26 16:05:15.007,65500,1015,27.3,63.1,1006,77,24
07/17/26 16:05:21.125,66500,1015,27.3,63.2,1006,77,24
07/17/26 16:05:27.350,66200,1015,27.3,63.2,1006,77,24
07/17/26 16:05:33.561,68800,1015,27.3,63.1,1006,77,24
07/17/26 16:05:39.756,69800,1015,27.3,63.1,1006,77,24
07/17/26 16:05:45.913,70300,1015,27.3,63.1,1006,77,24
07/17/26 16:05:51.993,70600,1015,27.3,63.1,1006,77,24
07/17/26 16:05:58.061,72400,1015,27.3,63.1,1006,77,24
07/17/26 16:06:04.199,73200,1015,27.3,63.1,1006,77,24
07/17/26 16:06:10.394,74300,1015,27.3,63.1,1006,77,24.1
07/17/26 16:06:16.479,74600,1015,27.3,63.1,1006,77,24
07/17/26 16:06:22.548,75700,1015,27.3,63.1,1005,77,24.1
07/17/26 16:06:28.644,76400,1015,27.3,63.1,1006,77,24.1
07/17/26 16:06:34.763,77300,1015,27.3,63.1,1006,77,24.1
07/17/26 16:06:40.921,77400,1015,27.3,63.2,1006,77,24.1
07/17/26 16:06:47.097,78800,1015,27.3,63.1,1006,77,24.1
07/17/26 16:06:53.242,80200,1015,27.3,63.1,1006,77,24
07/17/26 16:06:59.514,81300,1015,27.3,63.1,1006,77,24.1
07/17/26 16:07:05.787,81300,1015,27.3,63.1,1006,77,24.1
07/17/26 16:07:11.979,82100,1015,27.3,63.1,1006,77,24.1
07/17/26 16:07:18.247,82600,1015,27.3,63,1006,77,24.1
07/17/26 16:07:24.413,83400,1015,27.3,63,1006,77,24.1
07/17/26 16:07:30.592,83500,1015,27.3,63,1006,77,24.1
07/17/26 16:07:36.789,83900,1015,27.3,63,1006,77,24
07/17/26 16:07:42.979,85300,1015,27.3,63,1006,77,24.1
07/17/26 16:07:49.100,86000,1015,27.3,63,1006,77,24.1
07/17/26 16:07:55.475,86500,1015,27.3,63,1006,77,24.1
07/17/26 16:08:01.707,87900,1015,27.3,63,1006,77,24.1
07/17/26 16:08:07.991,88700,1015,27.3,63,1006,77,24.1
07/17/26 16:08:14.291,88900,1015,27.3,63,1006,77,24.1
07/17/26 16:08:20.476,89200,1015,27.3,62.9,1005,77,24.1
07/17/26 16:08:26.791,90300,1015,27.3,62.9,1006,77,24.1
07/17/26 16:08:33.157,91500,1015,27.3,63,1006,77,24.1
07/17/26 16:08:39.449,91700,1015,27.3,63,1006,77,24.1
07/17/26 16:08:45.793,90800,1015,27.3,63,1006,77,24.1
07/17/26 16:08:52.169,91500,1015,27.3,63.1,1006,77,24.1
07/17/26 16:08:58.339,92200,1015,27.3,63.1,1006,77,24
07/17/26 16:09:04.628,92900,1015,27.3,63,1006,77,24.1
07/17/26 16:09:11.085,92700,1015,27.3,63,1006,77,24.1
07/17/26 16:09:17.418,93700,1015,27.3,63.1,1006,77,24.1
07/17/26 16:09:23.802,95500,1015,27.4,63.1,1006,77,24.1
07/17/26 16:09:30.213,95700,1015,27.4,63.1,1006,77,24.1
07/17/26 16:09:36.492,95500,1015,27.4,63.1,1006,77,24.1
07/17/26 16:09:42.768,96000,1015,27.3,63.1,1006,77,24.1
07/17/26 16:09:48.959,98000,1015,27.3,63.1,1006,77,24.1
07/17/26 16:09:55.241,97800,1015,27.3,63,1006,77,24.1
07/17/26 16:10:01.636,97100,1015,27.3,63.1,1006,77,24.1
07/17/26 16:10:07.948,97800,1015,27.3,63.1,1006,77,24.1
07/17/26 16:10:14.311,98600,1015,27.4,63,1006,77,24.1
07/17/26 16:10:20.636,98900,1015,27.3,63,1006,77,24.1
07/17/26 16:10:26.961,98600,1015,27.3,63,1006,77,24.1
07/17/26 16:10:33.293,99800,1015,27.3,63,1006,77,24.1
07/17/26 16:10:39.531,100400,1015,27.4,63,1006,77,24.1
07/17/26 16:10:45.908,100800,1015,27.3,63,1006,77,24.1
07/17/26 16:10:52.239,101000,1015,27.3,63,1006,77,24.1
07/17/26 16:10:58.631,101400,1015,27.3,63,1006,77,24.1
07/17/26 16:11:05.042,102900,1015,27.3,63,1006,77,24.1
07/17/26 16:11:11.476,102700,1015,27.3,63,1006,77,24.1
07/17/26 16:11:17.786,102300,1015,27.4,62.9,1006,77,24.1
07/17/26 16:11:24.183,102700,1015,27.3,62.9,1006,77,24.1
07/17/26 16:11:30.597,104300,1015,27.4,62.9,1006,77,24.1
07/17/26 16:11:36.909,104100,1015,27.4,62.9,1006,77,24.1
07/17/26 16:11:43.254,102900,1015,27.4,62.9,1006,77,24.1
07/17/26 16:11:49.641,104300,1015,27.4,63,1006,77,24.1
07/17/26 16:11:55.974,105800,1015,27.4,63,1006,77,24.1
07/17/26 16:12:02.260,105600,1015,27.4,63,1006,77,24.1
07/17/26 16:12:08.613,105000,1015,27.4,63,1006,77,24.1
07/17/26 16:12:15.056,105800,1015,27.4,63,1006,77,24.1
07/17/26 16:12:21.477,107200,1015,27.4,63,1006,77,24.1
07/17/26 16:12:27.783,106800,1015,27.4,63,1006,77,24.1
07/17/26 16:12:34.215,106600,1015,27.4,63,1006,77,24.1
07/17/26 16:12:40.595,107600,1015,27.4,63,1006,77,24.1
07/17/26 16:12:47.077,108100,1015,27.3,63,1006,77,24.1
07/17/26 16:12:53.542,107200,1015,27.3,63,1006,77,24.1
07/17/26 16:13:00.053,108100,1015,27.3,63,1006,77,24.1
07/17/26 16:13:06.532,109500,1015,27.4,63,1006,77,24.1
07/17/26 16:13:13.013,109900,1015,27.3,63,1006,77,24.1
07/17/26 16:13:19.504,109100,1015,27.4,63,1006,77,24.1
07/17/26 16:13:26.085,109900,1015,27.4,63.1,1006,77,24.1
07/17/26 16:13:32.584,110500,1015,27.4,63,1005,77,24.1
07/17/26 16:13:39.070,111400,1015,27.4,63,1005,77,24.1
07/17/26 16:13:45.524,111100,1015,27.4,63,1005,77,24.1
07/17/26 16:13:52.002,111600,1015,27.3,63,1006,77,24.1
07/17/26 16:13:58.570,113000,1015,27.3,63,1005,77,24.1
07/17/26 16:14:05.054,112400,1015,27.3,63,1006,77,24.1
07/17/26 16:14:11.570,111600,1015,27.3,63.1,1006,77,24.1
07/17/26 16:14:18.139,112400,1015,27.3,63.1,1006,77,24.1
07/17/26 16:14:24.631,113700,1015,27.3,63.1,1006,77,24.1
07/17/26 16:14:31.181,113500,1015,27.3,63,1006,77,24.1
07/17/26 16:14:37.735,112600,1015,27.3,63,1005,77,24.1
07/17/26 16:14:44.154,113900,1015,27.4,63,1006,77,24.1
07/17/26 16:14:50.653,115300,1015,27.4,63,1006,77,24.1
07/17/26 16:14:57.298,114600,1015,27.4,63,1005,77,24.1
07/17/26 16:15:03.862,113900,1015,27.4,63,1005,77,24.1
07/17/26 16:15:10.465,113700,1015,27.4,63,1005,77,24.1
07/17/26 16:15:17.038,115000,1015,27.4,63,1006,77,24.1
07/17/26 16:15:23.612,114400,1015,27.4,63,1006,77,24.1
07/17/26 16:15:30.217,114800,1015,27.4,63,1005,77,24.1
07/17/26 16:15:36.750,116800,1015,27.4,63,1005,77,24.1
07/17/26 16:15:43.386,117100,1015,27.4,62.9,1005,77,24.1
07/17/26 16:15:50.027,116400,1015,27.4,62.9,1005,77,24.1
07/17/26 16:15:56.561,116200,1015,27.4,62.9,1005,77,24.1
07/17/26 16:16:03.111,117500,1015,27.4,62.9,1005,77,24.1
07/17/26 16:16:09.699,118000,1015,27.4,62.8,1005,77,24.1
07/17/26 16:16:16.467,117100,1015,27.4,62.8,1005,77,24.1
07/17/26 16:16:23.134,117500,1015,27.4,62.8,1005,77,24.1
07/17/26 16:16:29.866,118200,1015,27.4,62.8,1005,77,24.1
07/17/26 16:16:36.470,118200,1015,27.4,62.8,1005,77,24.1
07/17/26 16:16:43.035,118900,1015,27.4,62.7,1005,77,24.1
07/17/26 16:16:49.650,119100,1015,27.4,62.8,1005,77,24.1
07/17/26 16:16:56.247,119500,1015,27.4,62.8,1005,77,24.1
07/17/26 16:17:02.795,120400,1015,27.4,62.8,1005,77,24.1
07/17/26 16:17:09.436,119300,1015,27.4,62.8,1005,77,24.1
07/17/26 16:17:15.968,120200,1015,27.4,62.8,1005,77,24.1
07/17/26 16:17:22.581,119800,1015,27.4,62.8,1005,77,24.1
07/17/26 16:17:29.351,118600,1015,27.4,62.8,1005,77,24.1
07/17/26 16:17:35.976,119100,1015,27.4,62.9,1005,77,24.1
07/17/26 16:17:42.668,121400,1015,27.4,62.9,1005,77,24.1
07/17/26 16:17:49.278,121400,1015,27.4,62.9,1005,77,24.1
07/17/26 16:17:55.927,120700,1015,27.4,62.9,1005,77,24.1
07/17/26 16:18:02.587,120900,1015,27.4,62.9,1005,77,24.1
07/17/26 16:18:09.204,122700,1015,27.4,62.9,1005,77,24.1
07/17/26 16:18:15.864,122400,1015,27.4,62.9,1005,77,24.1
07/17/26 16:18:22.498,121900,1015,27.4,62.9,1005,77,24.1
07/17/26 16:18:29.203,122200,1015,27.4,62.9,1005,77,24.1
07/17/26 16:18:35.949,122900,1015,27.4,62.9,1005,77,24.1
07/17/26 16:18:42.576,122400,1015,27.4,62.9,1005,77,24.1
07/17/26 16:18:49.113,121700,1015,27.4,62.9,1005,77,24.1
07/17/26 16:18:55.801,123200,1015,27.4,62.8,1005,77,24.1
07/17/26 16:19:02.450,124400,1015,27.4,62.8,1005,77,24.1
07/17/26 16:19:09.123,122700,1015,27.4,62.8,1005,77,24.1
07/17/26 16:19:15.791,122400,1015,27.4,62.8,1005,77,24.1
07/17/26 16:19:22.565,123700,1015,27.4,62.8,1005,77,24.1
07/17/26 16:19:29.268,124900,1015,27.4,62.8,1005,77,24.1
07/17/26 16:19:35.962,123200,1015,27.5,62.8,1005,77,24.1
07/17/26 16:19:42.662,123700,1015,27.4,62.8,1005,77,24.1
07/17/26 16:19:49.525,125600,1015,27.4,62.8,1005,77,24.1
07/17/26 16:19:56.227,126400,1015,27.4,62.8,1005,77,24.1
07/17/26 16:20:02.959,124200,1015,27.5,62.8,1005,77,24.1
07/17/26 16:20:09.724,125600,1015,27.4,62.8,1005,77,24.1
07/17/26 16:20:16.509,126100,1015,27.5,62.8,1005,77,24.1
07/17/26 16:20:23.240,125400,1015,27.4,62.9,1005,77,24.1
07/17/26 16:20:29.979,125400,1015,27.4,62.8,1005,77,24.1
07/17/26 16:20:36.670,125100,1015,27.4,62.8,1005,77,24.1
07/17/26 16:20:43.428,126400,1015,27.4,62.8,1005,77,24.1
07/17/26 16:20:50.106,125100,1015,27.4,62.8,1005,77,24.1
07/17/26 16:20:56.816,125900,1015,27.4,62.8,1005,77,24.1
07/17/26 16:21:03.415,126900,1015,27.4,62.8,1005,77,24.1
07/17/26 16:21:10.156,127400,1015,27.4,62.8,1005,77,24.1
07/17/26 16:21:16.994,126900,1015,27.4,62.8,1005,77,24.1
07/17/26 16:21:23.859,126900,1015,27.4,62.8,1005,77,24.1
07/17/26 16:21:30.669,127600,1015,27.4,62.8,1005,77,24.1
07/17/26 16:21:37.419,127600,1015,27.4,62.8,1005,77,24.1
07/17/26 16:21:44.307,127400,1015,27.4,62.8,1005,77,24.1
07/17/26 16:21:51.135,128100,1015,27.4,62.8,1005,77,24.1
07/17/26 16:21:58.024,129500,1015,27.4,62.8,1005,77,24.1
07/17/26 16:22:04.931,127900,1015,27.4,62.8,1005,77,24.1
07/17/26 16:22:11.615,127900,1015,27.4,62.8,1005,77,24.1
07/17/26 16:22:18.438,128400,1015,27.4,62.8,1005,77,24.1
07/17/26 16:22:25.300,129500,1015,27.4,62.8,1005,77,24.1
07/17/26 16:22:32.149,128900,1015,27.4,62.8,1005,77,24.1
07/17/26 16:22:38.907,128600,1015,27.5,62.8,1005,77,24.1
07/17/26 16:22:45.762,130000,1015,27.5,62.8,1005,77,24.1
07/17/26 16:22:52.609,129700,1015,27.5,62.8,1005,77,24.1
07/17/26 16:22:59.475,128400,1015,27.4,62.8,1005,77,24.1
07/17/26 16:23:06.334,129700,1015,27.4,62.8,1005,77,24.1
07/17/26 16:23:13.157,130000,1015,27.4,62.8,1005,77,24.1
07/17/26 16:23:20.022,130000,1015,27.5,62.8,1005,77,24.1
07/17/26 16:23:26.869,129200,1015,27.4,62.8,1005,77,24.1
07/17/26 16:23:33.725,131100,1015,27.4,62.8,1005,77,24.1
07/17/26 16:23:40.626,130500,1015,27.4,62.8,1005,77,24.1
07/17/26 16:23:47.514,129200,1015,27.5,62.8,1005,77,24.1
07/17/26 16:23:54.289,130300,1015,27.5,62.8,1005,77,24.1
07/17/26 16:24:01.109,131400,1015,27.5,62.8,1005,77,24.1
07/17/26 16:24:07.937,131100,1015,27.4,62.7,1005,77,24.1
07/17/26 16:24:14.814,129700,1015,27.4,62.7,1005,77,24.1
07/17/26 16:24:21.694,130300,1015,27.5,62.7,1005,77,24.1
07/17/26 16:24:28.515,131100,1015,27.4,62.7,1005,77,24.1
07/17/26 16:24:35.370,130500,1015,27.4,62.7,1006,76,24.1
07/17/26 16:24:42.295,130500,1015,27.5,62.7,1005,76,24.1
07/17/26 16:24:49.052,131900,1015,27.4,62.7,1006,77,24.1
07/17/26 16:24:55.892,133300,1015,27.5,62.7,1005,77,24.1
07/17/26 16:25:02.928,132200,1015,27.4,62.7,1005,77,24.1
07/17/26 16:25:09.897,133300,1015,27.5,62.7,1005,77,24.1
07/17/26 16:25:16.896,133300,1015,27.4,62.8,1005,77,24.1
07/17/26 16:25:23.765,133300,1015,27.5,62.8,1005,77,24.1
07/17/26 16:25:30.742,131900,1015,27.5,62.8,1005,77,24.1
07/17/26 16:25:37.650,132700,1015,27.5,62.8,1005,77,24.1
07/17/26 16:25:44.599,134400,1015,27.5,62.8,1006,77,24.1
07/17/26 16:25:51.453,133000,1015,27.5,62.8,1005,77,24.1
07/17/26 16:25:58.389,132200,1015,27.5,62.8,1005,77,24.1
07/17/26 16:26:05.331,131900,1015,27.5,62.8,1005,77,24.1
07/17/26 16:26:12.340,133500,1015,27.5,62.7,1006,77,24.1
07/17/26 16:26:19.362,133300,1015,27.5,62.7,1006,77,24.1
07/17/26 16:26:26.339,133500,1015,27.4,62.8,1006,77,24.1
07/17/26 16:26:33.289,133800,1015,27.5,62.7,1005,77,24.1
07/17/26 16:26:40.272,134600,1015,27.5,62.7,1005,77,24.1
07/17/26 16:26:47.248,134100,1015,27.5,62.7,1005,77,24.1
07/17/26 16:26:54.259,133800,1015,27.4,62.7,1006,77,24.1
07/17/26 16:27:01.295,134600,1015,27.4,62.7,1005,77,24.1
07/17/26 16:27:08.240,133800,1015,27.4,62.8,1005,77,24.1
07/17/26 16:27:15.377,133500,1015,27.4,62.8,1005,77,24.1
07/17/26 16:27:22.407,134400,1015,27.4,62.8,1006,77,24.1
07/17/26 16:27:29.469,134900,1015,27.5,62.7,1006,77,24.1
07/17/26 16:27:36.459,134400,1015,27.5,62.7,1006,77,24.1
07/17/26 16:27:43.414,134100,1015,27.5,62.7,1006,77,24.1
07/17/26 16:27:50.483,134600,1015,27.5,62.7,1005,77,24.1
07/17/26 16:27:57.456,136000,1015,27.4,62.7,1006,76,24.1
07/17/26 16:28:04.497,134600,1015,27.5,62.7,1005,76,24.2
07/17/26 16:28:11.541,134600,1015,27.5,62.7,1005,76,24.1
07/17/26 16:28:18.652,136000,1015,27.5,62.7,1006,76,24.1
07/17/26 16:28:25.673,134900,1015,27.5,62.7,1005,76,24.1
07/17/26 16:28:32.659,134900,1015,27.5,62.6,1006,76,24.1
07/17/26 16:28:39.699,134600,1015,27.5,62.6,1006,76,24.2
07/17/26 16:28:46.750,136800,1015,27.5,62.6,1005,76,24.1
07/17/26 16:28:53.770,134600,1015,27.5,62.6,1005,76,24.1
07/17/26 16:29:00.690,135700,1015,27.5,62.6,1006,76,24.1
07/17/26 16:29:07.660,137100,1015,27.5,62.6,1006,76,24.1
07/17/26 16:29:14.789,138000,1015,27.5,62.6,1005,76,24.2
07/17/26 16:29:21.831,135700,1015,27.5,62.6,1005,76,24.1
07/17/26 16:29:28.817,135700,1015,27.5,62.6,1005,76,24.1
07/17/26 16:29:35.949,134900,1015,27.5,62.6,1006,76,24.2
07/17/26 16:29:42.972,136800,1015,27.5,62.6,1006,76,24.1
07/17/26 16:29:50.016,136000,1015,27.5,62.6,1006,76,24.1
07/17/26 16:29:56.985,136000,1015,27.5,62.6,1006,76,24.1
07/17/26 16:30:04.080,137700,1015,27.5,62.6,1006,76,24.1
07/17/26 16:30:11.098,136300,1015,27.5,62.6,1006,76,24.2
07/17/26 16:30:18.195,137400,1015,27.5,62.5,1005,76,24.1
07/17/26 16:30:25.325,137400,1015,27.5,62.6,1006,76,24.1
07/17/26 16:30:32.432,137100,1015,27.5,62.5,1006,76,24.1
07/17/26 16:30:39.701,136000,1015,27.5,62.5,1005,76,24.1
07/17/26 16:30:46.873,136500,1015,27.5,62.5,1005,76,24.1
07/17/26 16:30:53.867,137100,1015,27.5,62.5,1006,76,24.2
07/17/26 16:31:01.048,137400,1015,27.5,62.5,1005,76,24.2
07/17/26 16:31:08.137,136500,1015,27.5,62.5,1006,76,24.2
07/17/26 16:31:15.211,138000,1015,27.5,62.5,1006,76,24.1
07/17/26 16:31:22.425,139800,1015,27.5,62.5,1005,76,24.1
07/17/26 16:31:29.498,138000,1015,27.5,62.5,1005,76,24.1
07/17/26 16:31:36.622,138300,1015,27.5,62.5,1005,76,24.1
07/17/26 16:31:43.721,138000,1015,27.5,62.5,1005,76,24.1
07/17/26 16:31:50.878,138300,1015,27.5,62.5,1005,76,24.1
07/17/26 16:31:58.136,137100,1015,27.5,62.5,1006,76,24.1
07/17/26 16:32:05.319,137400,1015,27.5,62.4,1005,76,24.1
07/17/26 16:32:12.706,138900,1015,27.5,62.4,1005,76,24.1
07/17/26 16:32:19.944,138300,1015,27.5,62.4,1005,76,24.1
07/17/26 16:32:27.058,138300,1015,27.5,62.4,1005,76,24.1
07/17/26 16:32:34.264,139800,1015,27.5,62.5,1005,76,24.1
07/17/26 16:32:41.552,139500,1015,27.5,62.5,1005,76,24.1
07/17/26 16:32:48.872,138600,1015,27.5,62.5,1005,76,24.1
07/17/26 16:32:56.108,139500,1015,27.5,62.5,1005,76,24.1
07/17/26 16:33:03.204,139200,1015,27.5,62.5,1005,76,24.1
07/17/26 16:33:10.593,138300,1015,27.5,62.5,1005,76,24.1
07/17/26 16:33:17.839,137100,1015,27.5,62.5,1005,76,24.1
07/17/26 16:33:25.114,138600,1015,27.5,62.5,1005,77,24.1
07/17/26 16:33:32.263,139500,1015,27.5,62.5,1005,77,24.1
07/17/26 16:33:39.479,138300,1015,27.5,62.5,1005,77,24.1
07/17/26 16:33:46.809,137400,1015,27.5,62.5,1005,76,24.1
07/17/26 16:33:54.017,139800,1015,27.5,62.5,1005,76,24.1
07/17/26 16:34:01.287,138300,1015,27.5,62.5,1005,76,24.1
07/17/26 16:34:08.565,138000,1015,27.5,62.5,1005,76,24.1
07/17/26 16:34:15.794,138900,1015,27.5,62.5,1005,76,24.1
07/17/26 16:34:23.036,139800,1015,27.5,62.5,1005,76,24.2
07/17/26 16:34:30.361,138900,1015,27.5,62.5,1005,76,24.1
07/17/26 16:34:37.613,138900,1015,27.5,62.4,1005,76,24.1
07/17/26 16:34:44.911,139500,1015,27.5,62.4,1005,76,24.1
07/17/26 16:34:52.162,140100,1015,27.5,62.4,1005,76,24.2
07/17/26 16:34:59.440,138300,1015,27.5,62.4,1005,76,24.2
07/17/26 16:35:06.768,140100,1015,27.5,62.5,1005,76,24.2
07/17/26 16:35:14.068,141000,1015,27.5,62.4,1005,76,24.2
07/17/26 16:35:21.390,140700,1015,27.5,62.4,1005,76,24.1
07/17/26 16:35:28.677,139800,1015,27.5,62.5,1005,76,24.2
07/17/26 16:35:35.957,140100,1015,27.5,62.5,1005,76,24.2
07/17/26 16:35:43.046,141000,1015,27.5,62.5,1005,76,24.2
07/17/26 16:35:49.991,139200,1015,27.5,62.5,1005,76,24.2
07/17/26 16:35:56.939,140400,1015,27.5,62.4,1005,76,24.2
07/17/26 16:36:03.950,141300,1015,27.5,62.4,1005,76,24.2
07/17/26 16:36:10.881,141000,1015,27.5,62.5,1005,76,24.2
07/17/26 16:36:17.765,139800,1015,27.4,62.5,1005,76,24.2
07/17/26 16:36:24.776,141300,1015,27.5,62.5,1005,76,24.2
07/17/26 16:36:31.760,142200,1015,27.5,62.5,1005,76,24.2
07/17/26 16:36:38.682,141300,1015,27.5,62.4,1005,76,24.2
07/17/26 16:36:45.669,140100,1015,27.5,62.4,1005,76,24.2
07/17/26 16:36:52.627,141300,1015,27.5,62.5,1005,76,24.2
07/17/26 16:36:59.627,140700,1015,27.5,62.4,1005,76,24.2
07/17/26 16:37:06.591,139500,1015,27.5,62.4,1005,76,24.2
07/17/26 16:37:13.562,140700,1015,27.5,62.5,1005,76,24.2
07/17/26 16:37:20.469,140700,1015,27.5,62.5,1005,76,24.2
07/17/26 16:37:27.448,142200,1015,27.5,62.5,1005,76,24.2
07/17/26 16:37:34.417,142500,1015,27.5,62.4,1005,76,24.2
07/17/26 16:37:41.430,143400,1015,27.5,62.4,1005,76,24.2
07/17/26 16:37:48.409,143100,1015,27.5,62.4,1005,76,24.2
07/17/26 16:37:55.378,142200,1015,27.5,62.4,1005,76,24.2
07/17/26 16:38:02.438,140400,1015,27.5,62.4,1005,76,24.2
07/17/26 16:38:09.450,140400,1015,27.5,62.4,1005,76,24.2
07/17/26 16:38:16.463,141900,1015,27.5,62.4,1005,76,24.2
07/17/26 16:38:23.463,141000,1015,27.5,62.4,1005,76,24.2
07/17/26 16:38:30.513,141900,1015,27.5,62.4,1005,76,24.2
07/17/26 16:38:37.500,142500,1015,27.5,62.4,1005,76,24.2
07/17/26 16:38:44.480,143700,1015,27.5,62.4,1005,76,24.2
07/17/26 16:38:51.478,141700,1015,27.5,62.4,1005,76,24.2
07/17/26 16:38:58.590,142200,1015,27.5,62.4,1005,76,24.2
07/17/26 16:39:05.661,142200,1015,27.5,62.4,1005,76,24.2
07/17/26 16:39:12.671,142200,1015,27.5,62.4,1005,76,24.2
07/17/26 16:39:19.752,141300,1015,27.5,62.4,1005,76,24.2
07/17/26 16:39:26.774,141900,1015,27.5,62.4,1005,76,24.2
07/17/26 16:39:33.894,143100,1015,27.5,62.4,1005,76,24.2
07/17/26 16:39:40.937,143100,1015,27.5,62.4,1005,76,24.2
07/17/26 16:39:48.005,141000,1015,27.5,62.4,1005,76,24.2
07/17/26 16:39:55.025,142200,1015,27.5,62.4,1005,76,24.2
07/17/26 16:40:02.139,143100,1015,27.5,62.4,1005,76,24.2
07/17/26 16:40:09.212,142500,1015,27.5,62.5,1005,76,24.2
07/17/26 16:40:16.296,142200,1015,27.5,62.5,1005,77,24.2
07/17/26 16:40:23.455,143400,1015,27.5,62.5,1005,77,24.2
07/17/26 16:40:30.473,143100,1015,27.5,62.5,1005,77,24.2
07/17/26 16:40:37.488,142200,1015,27.5,62.5,1005,76,24.2
